Region,id,Date,Chla,DO,E_cond,NH4,NO2,NO3,O_sat,PO4,Salinity,Secchi_depth,SiO4,T,TN,TP,pH
Sicilia,PLM1A,2017-05-31,0.11,227.08333333333334,52547.299999999996,1.62,0.04,0.62,101.36666666666667,0.1,38.4219,18.0,1.48,20.44526666666667,28.49,0.12,7.970666666666666
Sicilia,PLM1A,2017-07-31,0.05000000000000001,201.35416666666666,58353.06666666667,0.73,0.07,1.81,99.03333333333335,0.03006238797044438,37.9626,33.0,0.34,26.17663333333333,23.05,0.74,8.071
Sicilia,PLM1A,2017-10-31,0.07,202.29166666666666,58030.26666666666,2.12,0.00919439349874139,0.1347944981416592,98.09999999999998,0.15,38.618766666666666,49.5,0.89,25.112333333333336,9.27,0.35,8.093666666666666
Sicilia,PLM1A,2017-11-30,0.11,218.125,50046.700000000004,1.23,0.004204909264584182,9.17,93.90000000000002,0.08,37.982933333333335,,0.94,18.635233333333332,18.69,0.003952812622149238,8.122666666666667
Sicilia,PLM1B,2015-08-31,0.10000000000000002,197.70833333333334,61813.0,1.19,0.05,0.04506826376901046,101.03333333333335,0.01210601310857317,38.75866666666667,23.0,1.21,28.241333333333333,5.0,0.01230078550255268,8.156
Sicilia,PLM1B,2015-10-31,0.05000000000000001,204.16666666666666,57807.63333333333,2.75,0.06,1.84,98.60000000000001,0.11,38.631166666666665,28.0,0.96,24.894133333333333,16.72,0.31,8.153666666666666
Sicilia,PLM1B,2015-12-31,0.12333333333333334,225.3125,49925.833333333336,0.74,0.12,0.4,96.26666666666667,0.15,38.357733333333336,16.0,0.76,18.121766666666666,8.94,0.17,8.003666666666666
Sicilia,PLM1B,2016-02-29,0.62,240.41666666666666,48790.86666666667,0.42,0.02219904270134962,1.25,100.63333333333333,0.16,38.385,21.0,1.25,17.045233333333332,2.74,0.36,8.142666666666665
Sicilia,PLM1B,2016-04-30,1.7833333333333332,241.875,48802.43333333333,2.42,0.006966616066362603,0.86,101.23333333333333,0.13,38.408366666666666,25.0,0.4,17.031366666666667,8.98,0.18,8.137666666666666
Sicilia,PLM1B,2016-05-31,0.08,226.97916666666666,51972.166666666664,0.828,0.078,0.1431327531696301,100.39999999999999,0.03581767425096621,38.373666666666665,14.5,0.37,19.9758,4.0394,0.177,8.112666666666668
Sicilia,PLM1B,2016-10-31,0.10000000000000002,165.83333333333334,58202.46666666667,1.32,0.2,0.57,80.7,0.22,38.554633333333335,24.5,0.86,25.3394,16.39,0.42,8.314666666666668
Sicilia,PLM1B,2017-02-28,0.19000000000000003,235.72916666666666,46791.166666666664,0.67,0.1,1.75,95.26666666666667,0.15,38.286566666666666,13.0,1.27,15.282499999999999,4.7,0.16,8.177666666666667
Sicilia,PLM1B,2017-04-30,0.06,239.47916666666666,48187.799999999996,0.65,0.02824602907789994,7.01,99.03333333333335,0.12,38.4565,14.0,0.28,16.41133333333333,7.68,0.14,8.192666666666666
Sicilia,PLM1B,2017-05-31,0.06,223.64583333333334,52663.76666666667,0.79,0.04,0.26,99.93333333333334,0.0353719460168145,38.44656666666666,24.0,1.6,20.523633333333333,16.63,0.08825108337352343,7.919666666666667
Sicilia,PLM1B,2017-07-31,0.05000000000000001,201.14583333333334,57894.13333333333,0.53,0.08,1.7,98.60000000000001,0.01016416407235066,37.72013333333333,32.0,0.65,26.061400000000003,19.93,0.83,8.068666666666667
Sicilia,PLM1B,2017-10-31,0.07,203.95833333333334,57922.96666666667,2.24,0.003908301203228568,0.98,98.5,0.12,38.62436666666667,26.0,0.65,24.888266666666667,9.89,0.25,8.067333333333332
Sicilia,PLM1B,2017-11-30,0.11,228.95833333333334,50389.03333333333,1.66,0.08,1.73,99.16666666666667,0.55,37.937000000000005,,0.76,19.001633333333334,9.56,0.00426894162710284,8.165666666666667
Sicilia,PLM1C,2015-08-31,0.10000000000000002,191.97916666666666,61675.333333333336,5.08,0.06,0.21,98.0,0.006626836035636324,38.73866666666667,22.0,1.25,28.14633333333333,8.83,0.07298819967070322,8.166666666666666
Sicilia,PLM1C,2015-10-31,0.06,210.9375,57739.13333333333,2.04,0.05,0.93,101.90000000000002,0.08,38.564433333333334,28.0,0.78,24.9157,29.17,0.34,8.160666666666666
Sicilia,PLM1C,2015-12-31,0.07,224.0625,50027.43333333334,0.75,0.1,0.57,95.86666666666667,0.14,38.34953333333333,21.0,0.96,18.224033333333335,15.17,0.15,8.089333333333334
Sicilia,PLM1C,2016-02-29,0.7266666666666666,243.02083333333334,49462.53333333333,0.21,0.01560352217142486,0.78,102.83333333333333,0.14,38.48823333333333,22.0,0.49,17.557299999999998,0.8752970134666791,0.28,8.130333333333335
Sicilia,PLM1C,2016-04-30,0.5033333333333333,244.375,49622.299999999996,2.08,0.02245485730147819,0.77,103.66666666666667,0.11,38.5128,21.5,0.28,17.6772,6.21,0.15,8.127
Sicilia,PLM1C,2016-05-31,0.03333333333333333,220.3125,52482.03333333333,0.93,0.033,0.2244,97.89999999999999,0.008042270152580373,38.659166666666664,28.5,0.396,20.126900000000003,5.8264,0.121,8.108333333333334
Sicilia,PLM1C,2016-10-31,0.01,180.10416666666666,58230.03333333333,3.27,0.07,0.81,87.39999999999999,0.26,38.76996666666667,26.0,1.27,25.112,16.25,0.4,8.312333333333333
Sicilia,PLM1C,2017-02-28,0.09999999999999999,238.54166666666666,47255.76666666666,0.32,0.11,1.23,97.13333333333333,0.09,38.39876666666667,18.0,0.88,15.603066666666669,3.38,0.21,8.175333333333333
Sicilia,PLM1C,2017-04-30,0.06,239.27083333333334,48202.53333333333,0.68,0.11,5.31,99.0,0.13,38.4597,19.0,0.36,16.42226666666667,15.13,0.16,8.191666666666668
Sicilia,PLM1C,2017-05-31,0.01,224.0625,51917.799999999996,0.6,0.002497532542300123,0.76,99.56666666666666,0.07,38.001466666666666,24.0,1.17,20.338733333333334,20.76,0.12,8.096
Sicilia,PLM1C,2017-07-31,0.03,195.0,58759.96666666667,0.1208953882853228,0.11,0.55,96.60000000000001,0.05,37.85366666666667,35.0,0.69,26.661600000000004,25.66,0.67,8.071
Sicilia,PLM1C,2017-10-31,0.08,208.64583333333334,57760.799999999996,2.05,0.006285103464459877,0.87,100.83333333333333,0.09,38.59626666666667,31.0,0.58,24.9015,7.48,0.27,8.061666666666667
Sicilia,PLM1C,2017-11-30,0.10000000000000002,225.41666666666666,50223.4,1.86,0.01952109695319862,3.17,97.39999999999999,0.16,37.96196666666666,,0.65,18.8214,24.04,0.18,8.161333333333333
Sicilia,SMM1A,2015-07-31,0.10000000000000002,237.91666666666666,53597.0,3.71,0.04,0.63,108.43333333333334,0.04678166767677658,38.138666666666666,13.0,1.11,21.710333333333335,9.18,0.08618108016103485,8.180333333333332
Sicilia,SMM1A,2015-09-30,0.03,245.72916666666666,51297.0,1.99,0.08,0.22,108.06666666666666,0.001909552530603059,38.001466666666666,18.0,0.79,19.767133333333334,10.77,0.04008694966667723,8.133000000000001
Sicilia,SMM1A,2015-12-31,0.2866666666666667,228.125,46883.86666666666,0.76,0.11,2.72,92.33333333333333,0.23,38.319966666666666,9.5,1.88,15.335700000000001,14.55,0.37,8.177333333333335
Sicilia,SMM1A,2016-02-29,0.10000000000000002,234.16666666666666,49620.333333333336,1.29,0.02692094454975373,0.42,100.13333333333333,0.16,37.94363333333333,14.5,0.46,18.282799999999998,0.2617340150483174,0.2,8.113
Sicilia,SMM1A,2016-04-30,0.7666666666666667,236.45833333333334,49680.833333333336,3.04,0.06,0.65,101.23333333333333,0.14,37.9212,12.0,1.47,18.3631,7.31,0.18,8.109666666666667
Sicilia,SMM1A,2016-06-30,0.03333333333333333,248.22916666666666,50828.63333333333,1.248,0.071,0.473,108.33333333333333,0.01382676834991724,37.9547,11.0,0.43,19.3878,5.6208,0.03060276256655862,8.176666666666668
Sicilia,SMM1A,2017-02-28,0.17,243.125,46099.200000000004,0.32,0.2,2.17,97.76666666666665,0.19,37.75946666666667,5.5,3.67,15.169933333333333,8.49,0.22,8.194333333333333
Sicilia,SMM1A,2017-04-30,0.3033333333333333,228.75,47971.43333333333,0.72,0.15,1.98,94.46666666666665,0.08,38.32406666666667,11.0,0.86,16.347833333333334,4.29,0.13,8.151333333333334
Sicilia,SMM1A,2017-05-31,0.07,245.0,49345.333333333336,1.06,0.04,1.58,104.2,0.11,37.959133333333334,15.0,1.68,18.010766666666665,44.53,0.14,8.156666666666666
Sicilia,SMM1A,2017-07-31,0.04,242.29166666666666,54132.76666666666,0.29,0.1,1.77,111.76666666666665,0.02468999089293824,37.91133333333334,22.0,0.17,22.454133333333335,26.22,1.03,8.070333333333332
Sicilia,SMM1A,2017-10-31,0.05333333333333334,250.72916666666666,50833.1,2.04,0.07,0.46,109.5,0.12,37.93236666666667,13.0,1.53,19.415833333333335,8.33,0.22,8.151
Sicilia,SMM1A,2017-12-31,0.21333333333333335,282.0833333333333,46847.799999999996,0.05107524733094296,0.17,0.1024043558774807,114.3,0.06,38.2125,,1.17,15.411466666666668,12.61,0.27,8.188
Sicilia,SMM1B,2015-07-31,0.10000000000000002,233.125,54225.333333333336,3.18,0.04,0.56,107.33333333333333,0.04558223763123771,38.11533333333333,18.0,1.03,22.304999999999996,8.96,0.04481948903899489,8.180666666666665
Sicilia,SMM1B,2015-09-30,0.07,248.22916666666666,50582.166666666664,3.94,0.08,0.53,107.73333333333333,0.02633843903289598,38.053066666666666,12.0,0.75,19.0535,13.6,0.01122051326973851,8.131666666666666
Sicilia,SMM1B,2015-12-31,0.17,224.47916666666666,47060.03333333333,0.79,0.14,3.27,90.89999999999999,0.21,38.53976666666667,5.5,2.15,15.3091,11.46,0.42,8.192666666666666
Sicilia,SMM1B,2016-02-29,0.08,233.85416666666666,48837.53333333333,0.07392545326794647,0.02095664320638585,0.1979175207342399,99.0,0.11,37.685066666666664,15.5,0.75,17.832066666666666,2.09,0.15,8.116666666666667
Sicilia,SMM1B,2016-04-30,1.1466666666666667,233.95833333333334,49111.333333333336,3.04,0.02695612670535029,0.1504216279124562,99.43333333333334,0.08,37.72423333333333,14.0,0.38,18.045666666666666,5.09,0.02422651054671441,8.111666666666666
Sicilia,SMM1B,2016-06-30,0.01,239.27083333333334,51516.53333333333,1.484,0.079,0.7205,105.7,0.01077502203106085,37.91263333333333,21.0,0.441,20.066833333333335,4.2693,0.001649553785088487,8.164
Sicilia,SMM1B,2017-02-28,0.19000000000000003,243.4375,46146.333333333336,0.51,0.1,0.94,97.66666666666667,0.13,37.945299999999996,11.0,1.37,15.0234,5.98,0.22,8.208
Sicilia,SMM1B,2017-04-30,0.01,232.91666666666666,47752.73333333334,0.76,0.21,2.13,96.0,0.12,38.16493333333333,17.0,0.52,16.308966666666667,21.09,0.2,8.153666666666666
Sicilia,SMM1B,2017-05-31,0.06,241.97916666666666,49201.56666666667,1.43,0.03,1.13,105.73333333333333,0.01993088658743315,37.8164,23.0,1.71,18.060233333333333,13.42,0.08730525307785217,8.181
Sicilia,SMM1B,2017-07-31,0.06,233.85416666666666,54935.43333333333,0.48,0.11,1.45,109.3,0.01380986645455253,37.883266666666664,25.0,0.75,23.212400000000002,26.9,0.32,7.9879999999999995
Sicilia,SMM1B,2017-10-31,0.06,249.79166666666666,50342.700000000004,2.81,0.02303510762674748,0.08607001568854603,107.96666666666665,0.02061210880052208,38.021166666666666,15.0,0.43,18.817933333333333,9.07,0.004341210545465224,8.137
Sicilia,SMM1B,2017-12-31,0.17,287.1875,46768.06666666667,0.1209262980485172,0.09,0.005799961432862855,116.26666666666667,0.09,38.14393333333333,,0.9,15.406799999999999,11.0,0.23,8.184333333333333
Sicilia,SMM1C,2015-07-31,0.10000000000000002,172.08114845,55173.0,2.41,0.07,0.64,102.86666666666667,0.04773293842343077,38.031666666666666,20.0,1.13,23.254666666666665,16.61,0.0955886894042426,8.178333333333335
Sicilia,SMM1C,2015-09-30,0.10000000000000002,239.79166666666666,51042.43333333333,2.05,0.44,1.11,105.0,0.04568176333471194,37.985366666666664,18.0,0.64,19.551000000000002,18.96,0.11,8.125666666666667
Sicilia,SMM1C,2015-12-31,0.47333333333333333,223.33333333333334,46887.23333333334,0.77,0.17,0.85,90.56666666666666,0.17,38.18353333333334,10.0,1.55,15.478233333333334,9.47,0.3,8.220666666666666
Sicilia,SMM1C,2016-02-29,0.16333333333333333,234.89583333333334,48537.9,0.38,0.008621570438493141,0.1838964595116142,98.83333333333333,0.05,37.687999999999995,18.0,0.43,17.548166666666667,0.8887842319531059,0.9,8.117666666666667
Sicilia,SMM1C,2016-04-30,0.3766666666666667,235.3125,48521.9,3.48,0.02591424377471464,0.1134966420392776,99.06666666666666,0.14,37.679566666666666,23.0,0.62,17.542233333333332,3.78,0.9,8.118666666666668
Sicilia,SMM1C,2016-06-30,0.06,238.4375,51984.23333333334,1.542,0.02882889498739249,1.1,106.03333333333335,0.01537796580514635,37.99516666666667,18.0,0.29,20.403966666666665,2.7672,0.01757731993168695,8.164666666666667
Sicilia,SMM1C,2017-02-28,0.15000000000000002,243.4375,46094.03333333333,0.62,0.18,2.43,97.86666666666667,0.19,37.8022,8.0,2.7,15.121,8.2,0.2,8.187333333333333
Sicilia,SMM1C,2017-04-30,0.12333333333333334,235.72916666666666,47967.333333333336,0.63,0.13,0.62,97.73333333333333,0.15,38.013933333333334,22.0,0.54,16.667066666666667,17.51,0.24,8.148666666666665
Sicilia,SMM1C,2017-05-31,0.06,242.70833333333334,48508.13333333333,0.73,0.04,2.32,102.56666666666666,0.08,37.39123333333333,27.0,1.92,17.8421,21.95,0.14,8.168333333333335
Sicilia,SMM1C,2017-07-31,0.06,237.39583333333334,54072.1,0.1232454183777174,0.12,1.45,109.60000000000001,0.01738757695503461,37.786300000000004,26.0,0.63,22.542833333333334,23.5,0.35,8.102
Sicilia,SMM1C,2017-10-31,0.10000000000000002,248.64583333333334,50715.26666666666,2.87,0.02779557984921205,0.1322994725905845,108.53333333333335,0.15,37.9419,26.0,0.62,19.399766666666668,3.92,0.8,8.132
Sicilia,SMM1C,2017-12-31,0.16666666666666666,291.9791666666667,46430.96666666667,0.1260523381147882,0.11,1.41,118.0,0.06,37.84246666666667,,1.02,15.399566666666667,11.81,0.25,8.154
Toscana,SMR_CCE_WA1,2015-07-31,0.06,186.40625,60.835449999999994,0.7270990596415412,0.2,0.4495354058222623,95.15,0.4,37.877750000000006,17.0,1.9,28.4742,1.745813167804609,0.4,8.03
Toscana,SMR_CCE_WA1,2015-09-30,0.01,217.34375,55.0182,1.147078581111258,0.2,0.05180527068894702,101.05,0.3,38.349450000000004,15.5,1.8,22.75155,2.9,0.1634562087498142,8.133
Toscana,SMR_CCE_WA1,2015-11-30,0.12,217.5,50.48005,0.1317605024426955,0.2,0.2283858927854453,94.05,0.4,38.1923,17.0,1.9,18.8089,1.765894778092667,0.4,8.128
Toscana,SMR_CCE_WA1,2016-03-31,0.2,232.97750000000002,45.195750000000004,0.08673554994529042,0.3,2.5,91.80000000000001,0.3,37.958,5.5,0.9,14.1064,2.8,0.1972583481703072,8.253499999999999
Toscana,SMR_CCE_WA1,2016-06-30,0.14,231.8837,52.7154,1.757786058361517,0.02847070138771217,0.7738403549897259,104.1,0.2,38.186,7.0,1.5,20.85855,2.3,0.06632120561884829,8.2055
Toscana,SMR_CCE_WA1,2016-07-31,0.04,193.288495,58.122550000000004,0.0,0.0,0.0,94.94999999999999,0.0,37.83575,21.0,1.6,26.12545,4.1,0.0,8.15
Toscana,SMR_CCE_WA1,2016-09-30,0.265,207.8203,56.1794,0.1495772763376841,0.01606437563492234,0.06497197993813741,98.45,0.2,38.308350000000004,17.5,2.2,23.83585,4.3,0.02972861694530371,8.056
Toscana,SMR_CCE_WA1,2016-11-30,0.75,216.10185,50.18,0.2034451689944234,0.1009884482603925,0.8535913448729537,92.85,0.3,38.3064,14.9,1.0,18.4104,2.6,0.1264534611562631,8.118500000000001
Toscana,SMR_CCE_WA1,2017-05-31,0.003944968196902333,206.25771,53.40075,0.4907483521057181,0.1119741273415155,0.6165265912612394,93.55,0.3,38.22345,,1.0,21.4381,2.7,0.2386186049684181,8.157
Toscana,SMR_CCE_WA1,2017-07-31,0.19,204.226405,58.33155,1.447981137654781,0.0442203634361015,1.6,99.75,0.3,38.3956,28.0,1.8,25.6406,4.4,0.2632134528044346,8.0555
Toscana,SMR_CCE_WA1,2017-09-30,0.74,196.257345,56.946749999999994,1.012008573235505,0.1208699904467871,0.6107090004763965,94.0,0.07946772524823176,38.399249999999995,,1.6,24.41235,10.6,0.06248091229278612,7.976
Toscana,SMR_CCE_WA1,2017-12-31,0.215,215.3206,47.0898,0.6873188522857128,0.1380526646250774,0.872097591630241,87.85,0.05088188613549503,38.015100000000004,,1.8,15.8428,2.8,0.04290209812781973,8.211500000000001
Toscana,SMR_CCE_WA3,2015-07-31,0.08499999999999999,188.59375,61.271150000000006,1.654638142376309,0.03213875903798367,1.0,96.6,0.3,38.026799999999994,16.5,1.6,28.6707,0.3839674771495833,0.1912561470568991,8.0185
Toscana,SMR_CCE_WA3,2015-09-30,0.03,212.1875,55.1198,0.3022954584542676,0.2,0.887593002842154,98.75,0.3,38.3644,12.0,2.5,22.82545,4.0,0.1474788752857908,8.104
Toscana,SMR_CCE_WA3,2015-11-30,0.095,222.1875,50.736999999999995,1.656412900303141,0.06222884542867289,1.0,96.45,0.3,38.194199999999995,16.5,1.6,19.042949999999998,1.570698478168989,0.3517150888359494,8.2335
Toscana,SMR_CCE_WA3,2016-03-31,0.25,233.7588,45.35225,1.673167803250873,0.1295663028652025,0.4554214062346875,92.19999999999999,0.3,38.03975,8.5,0.4,14.17295,0.247224029524524,0.3169217171232033,8.263
Toscana,SMR_CCE_WA3,2016-06-30,0.135,227.821055,52.93285,0.8795756623308211,0.1099913880438942,0.4412612812621299,102.65,0.3,38.21655,10.5,2.1,21.02185,1.344694835498603,0.0647495070997136,8.182
Toscana,SMR_CCE_WA3,2016-07-31,0.03,236.102655,46.74565,0.0,0.0,2.2,97.30000000000001,0.3,38.244,23.5,2.0,25.61055,3.9,0.0,8.182
Toscana,SMR_CCE_WA3,2016-09-30,0.13,206.882755,56.3074,1.117785040679928,0.02772070469240494,0.6539601901042408,98.19999999999999,0.2,38.3099,26.0,1.8,23.948050000000002,7.4,0.3014521781550492,8.036
Toscana,SMR_CCE_WA3,2016-11-30,0.7250000000000001,201.413805,50.3528,1.024643727954605,0.03096152012452724,1.0,86.80000000000001,0.2,38.3221,16.2,0.9,18.55245,0.804368253439069,0.2709883298937152,8.1005
Toscana,SMR_CCE_WA3,2017-05-31,0.0037407844421176134,204.07021,53.2234,1.95904309241056,0.1514092850836317,0.2075205978084175,92.4,0.3,38.1902,,1.0,21.31425,3.4,0.2928189004369054,8.155
Toscana,SMR_CCE_WA3,2017-07-31,0.11,204.070155,,1.468051835815302,0.1564478407104967,1.4,,0.3,38.4247,,1.9,25.4735,2.0,0.0719338548585005,
Toscana,SMR_CCE_WA3,2017-09-30,1.58,196.8824,56.93625,0.7624478502542773,0.1647748541244057,0.6966468362450617,94.30000000000001,0.01139756739789766,38.34325,,1.6,24.46835,3.8,0.3497227631975801,7.9815000000000005
Toscana,SMR_CCE_WA3,2017-12-31,0.195,216.2581,47.3315,1.558114237496038,0.04225319366314915,0.6548660705586371,88.3,0.1143544055167756,38.280249999999995,,1.8,15.7957,4.5,0.157974526635838,8.2315
Toscana,SMR_CCE_WA5,2015-07-31,0.485,186.5625,61.685900000000004,0.3152712328222793,0.1058653989636203,1.0,96.15,0.3,38.0683,21.5,1.4,28.9817,0.03828286285766413,0.09118886912553054,8.024000000000001
Toscana,SMR_CCE_WA5,2015-09-30,0.01,217.5,54.72385,0.8074968316479789,0.2,0.8666459720611653,101.0,0.3,38.1286,23.0,1.9,22.7392,2.6,0.09019637009576105,8.123999999999999
Toscana,SMR_CCE_WA5,2015-11-30,0.10500000000000001,220.3125,50.8094,0.4336919070595753,0.1375140650777721,1.0,95.8,0.3,38.18865,21.5,1.4,19.11535,0.5003057059910907,0.01731917201954709,8.237
Toscana,SMR_CCE_WA5,2016-03-31,0.155,238.2902,45.24115,1.164288144539678,0.2,2.1,93.75,0.3,38.123850000000004,11.5,0.3,13.9824,2.3,0.3594009150234221,8.2025
Toscana,SMR_CCE_WA5,2016-06-30,0.025,218.60195,52.40065,0.9559262512986568,0.07610120285820346,0.2137198945812844,97.69999999999999,0.3,38.1462,16.5,2.2,20.616500000000002,1.541886311295625,0.3364763602206522,8.167
Toscana,SMR_CCE_WA5,2016-07-31,0.03,236.25885,55.592,0.0,0.0,0.0,97.7,0.3,38.1545,19.5,1.5,25.7209,2.7,0.0,8.187
Toscana,SMR_CCE_WA5,2016-09-30,0.77,218.75819,56.457750000000004,1.908261059662111,0.06504546086175915,0.8996207567823887,104.1,0.02899058648293636,38.2731,22.0,1.8,24.12465,4.3,0.3737816197040241,8.161000000000001
Toscana,SMR_CCE_WA5,2016-11-30,0.615,197.03865,49.8949,0.04660236508769589,0.195724906504017,0.06272588467065979,80.9,0.2,38.285250000000005,14.8,1.0,18.17055,2.5,0.334039822731891,8.0705
Toscana,SMR_CCE_WA5,2017-05-31,0.1,217.1956,26.25235,1.722853148752519,0.1941187633818515,0.6332504418334156,97.9,0.3,37.629,,1.2,21.2919,3.1,0.1307244863651834,8.146
Toscana,SMR_CCE_WA5,2017-07-31,1.555,206.41396,,2.2,0.1475143131258968,1.5,,0.3,38.4122,25.0,1.9,24.28165,6.3,0.1730394422652867,
Toscana,SMR_CCE_WA5,2017-09-30,0.23500000000000001,199.85126,56.63255,1.143734044613593,0.1418869127758828,0.7411655758260762,95.2,0.1672620808858809,38.40495,,1.9,24.127049999999997,4.9,0.3328804983594501,7.959
Toscana,SMR_CCE_WA5,2017-12-31,0.006496053754216927,215.0081,47.191050000000004,1.858976327637144,0.1205391272094887,0.8296412713788991,87.95,0.03986421821756488,37.99245,,1.8,15.961649999999999,3.0,0.3860388906720845,8.188500000000001
Toscana,SMR_CFO_WA1,2015-07-31,0.11499999999999999,194.21875,60.4229,1.182815987204232,0.1331226291553836,0.7304451870539093,98.30000000000001,0.3,38.0864,21.5,1.4,27.85305,0.2481451003373956,0.2937260151810063,8.0305
Toscana,SMR_CFO_WA1,2015-09-30,0.105,197.8125,55.7681,0.9462281134716153,0.2,0.1253172278109325,93.15,0.3,38.2652,11.5,1.9,23.5187,3.0,0.04378575670776308,8.124500000000001
Toscana,SMR_CFO_WA1,2015-11-30,0.165,219.375,50.31255,1.337822252783852,0.1607047771841256,0.6077914039897931,94.6,0.3,38.1407,21.5,1.4,18.7104,1.576439517849726,0.2832466329955157,8.2425
Toscana,SMR_CFO_WA1,2016-03-31,0.095,246.727995,45.38655,1.589198029923703,0.2,0.02617955242958202,97.5,0.1105338781612018,38.024150000000006,4.5,2.1,14.2213,2.6,0.3938935410306555,8.2385
Toscana,SMR_CFO_WA1,2016-06-30,0.5395,214.0705,52.758700000000005,1.48257814426115,0.1399873019874581,0.5502340678433609,96.25,0.1115092181251186,38.1549,9.5,1.9,20.9326,2.2,0.1299406548268216,8.189499999999999
